date,temperature,humidity,luminosity
07:21.2,22,26.2,110
07:23.5,22,26.2,110
07:25.7,22,26.3,110
07:28.0,22,26.3,110
07:30.3,22,26.3,110
07:32.6,22,26.3,111
07:34.8,22,26.3,110
07:37.1,22,26.4,110
07:39.4,22,26.4,110
07:41.7,22,26.4,109
07:43.9,22,26.3,109
07:46.2,22,26.4,109
07:48.5,22,26.3,110
07:50.8,22,26.3,109
07:53.1,22,26.3,109
07:55.3,22,26.3,109
07:57.6,22,26.3,108
07:59.9,22,26.3,110
08:02.2,22,26.4,110
08:04.4,22,26.5,109
08:06.7,22,26.5,110
08:09.0,22,26.6,109
08:11.3,22,26.6,109
08:13.5,22,26.5,110
08:15.8,22,26.5,111
08:18.1,22,26.5,110
08:20.4,22,26.5,109
08:22.6,22,26.5,109
08:24.9,22,26.4,109
08:27.2,22,26.4,110
08:29.5,22,26.4,110
08:31.8,22,26.4,109
08:34.0,22,26.4,109
08:36.3,22,26.4,110
08:38.6,22,26.4,110
08:40.9,22,26.4,109
08:43.1,22,26.3,110
08:45.4,22,26.2,111
08:47.7,22,26.1,109
08:50.0,22,25.9,109
08:52.2,22,25.9,109
08:54.5,22,25.9,109
08:56.8,22,25.9,109
08:59.1,22,25.9,111
09:01.3,22,26,110
09:03.6,22,26.1,109
09:05.9,22,26.2,110
09:08.2,22,26.3,109
09:10.4,22,26.4,109
09:12.7,22,26.4,110
09:15.0,22,26.5,111
09:17.3,22,26.6,110
09:19.5,22,26.6,109
09:21.8,22,26.6,109
09:24.1,22,26.6,109
09:26.4,22,26.6,109
09:28.7,22,26.6,110
09:30.9,22,26.5,109
09:33.2,22,26.5,109
09:35.5,22,26.4,109
09:37.8,22,26.3,108
09:40.0,22,26.2,110
09:42.3,22,26.1,110
09:44.6,22,25.9,109
09:46.9,22,25.8,109
09:49.1,22,25.8,110
09:51.4,22,25.8,109
09:53.7,22,25.8,110
09:56.0,22,25.8,110
09:58.2,22,25.8,110
10:00.5,22,25.9,109
10:02.8,22,25.9,109
10:05.1,22,25.9,108
10:07.4,22,25.9,109
10:09.6,22,25.9,110
10:11.9,22,25.8,110
10:14.2,22,25.8,109
10:16.5,22,25.7,109
10:18.7,22,25.7,109
10:21.0,22,25.6,109
10:23.3,22,25.6,110
10:25.6,22,25.6,110
10:27.8,22,25.5,110
10:30.1,22,25.4,109
10:32.4,22,25.3,109
10:34.7,22,25.1,110
10:36.9,22,25.1,111
10:39.2,22,25,110
10:41.5,22,25.1,110
10:43.8,22,25.1,108
10:46.1,22,25.1,109
10:48.3,22,25.1,110
10:50.6,22,25.1,110
10:52.9,22,25.2,109
10:55.2,22,25.2,110
10:57.4,22,25.3,109
10:59.7,22,25.4,110
11:02.0,22,25.5,111
11:04.3,22,25.5,110
11:06.5,22,25.5,109
11:08.8,22,25.5,109
11:11.1,22,25.5,108
11:13.4,22,25.5,107
11:15.6,22,25.6,108
11:17.9,22,25.7,107
11:20.2,22,25.7,108
11:22.5,22,25.7,109
11:24.8,22,25.7,110
11:27.0,22,25.7,111
11:29.3,22,25.6,110
11:31.6,22,25.5,109
11:33.9,22,25.4,110
11:36.1,22,25.3,110
11:38.4,22,25.3,110
11:40.7,22,25.4,110
11:43.0,22,25.3,110
11:45.2,22,25.3,110
11:47.5,22,25.3,110
11:49.8,22,25.3,110
11:52.1,22,25.3,111
11:54.3,22,25.3,110
11:56.6,22,25.2,110
11:58.9,22,25.1,110
12:01.2,22,25.1,109
12:03.4,22,25.1,110
12:05.7,22,25.1,111
12:08.0,22,25,110
12:10.3,22,25,110
12:12.6,22,24.9,110
12:14.8,22,24.9,110
12:17.1,22,25,111
12:19.4,22,25,111
12:21.7,22,25.1,110
12:23.9,22,25.1,110
12:26.2,22,25.3,109
12:28.5,22,25.4,110
12:30.8,22,25.5,111
12:33.0,22,25.7,109
12:35.3,22,25.8,110
12:37.6,22,25.9,110
12:39.9,22,26,109
12:42.1,22,26,110
12:44.4,22,26.1,111
12:46.7,22,26,110
12:49.0,22,25.9,110
12:51.3,22,25.8,110
12:53.5,22,25.9,109
12:55.8,22,25.9,110
12:58.1,22,25.9,111
13:00.4,22,25.9,111
13:02.6,22,25.8,110
13:04.9,22,25.9,109
13:07.2,22,26,110
13:09.5,22,26,109
13:11.7,22,26.1,110
13:14.0,22,26.1,111
13:16.3,22,26.1,110
13:18.6,22,26.1,110
13:20.8,22,26.1,109
13:23.1,22,26.1,109
13:25.4,22,26,110
13:27.7,22,25.8,111
13:30.0,22,25.7,111
13:32.2,22,25.7,109
13:34.5,22,25.7,110
13:36.8,22,25.6,110
13:39.1,22,25.6,110
13:41.3,22,25.6,111
13:43.6,22,25.5,111
13:45.9,22,25.4,109
13:48.2,22,25.3,110
13:50.4,22,25.3,109
13:52.7,22,25.2,110
13:55.0,22,25.1,111
13:57.3,22,25,110
13:59.5,22,24.9,109
14:01.8,22,24.8,109
14:04.1,22,24.9,109
14:06.4,22,25,110
14:08.6,22,25.1,110
14:10.9,22,25.3,109
14:13.2,22,25.3,110
14:15.5,22,25.4,109
14:17.8,22,25.5,110
14:20.0,22,25.5,111
14:22.3,22,25.5,110
14:24.6,22,25.5,110
14:26.9,22,25.5,110
14:29.1,22,25.5,110
14:31.4,22,25.5,111
14:33.7,22,25.6,110
14:36.0,22,25.7,110
14:38.2,22,25.7,109
14:40.5,21.9,25.7,110
14:42.8,22,25.7,110
14:45.1,22,25.6,111
14:47.3,22,25.6,111
14:49.6,21.9,25.5,110
14:51.9,22,25.5,110
14:54.2,22,25.5,109
14:56.5,22,25.5,111
14:58.7,22,25.5,111
15:01.0,22,25.4,110
15:03.3,22,25.3,110
15:05.6,22,25.3,110
15:07.8,22,25.2,110
15:10.1,22,25.3,111
15:12.4,22,25.3,110
15:14.7,22,25.4,110
15:16.9,22,25.4,110
15:19.2,22,25.4,108
15:21.5,22,25.5,110
15:23.8,22,25.6,111
15:26.0,22,25.7,109
15:28.3,22,25.7,110
15:30.6,22,25.8,110
15:32.9,22,25.8,109
15:35.2,22,25.8,111
15:37.4,22,25.8,111
15:39.7,22,25.7,110
15:42.0,22,25.7,110
15:44.3,22,25.7,109
15:46.5,22,25.7,109
15:48.8,21.9,25.7,111
15:51.1,22,25.7,111
15:53.4,22,25.6,110
15:55.6,21.9,25.5,110
15:57.9,21.9,25.3,110
16:00.2,22,25.3,110
16:02.5,22,25.1,111
16:04.7,22,25,110
16:07.0,22,24.8,110
16:09.3,22,24.8,110
16:11.6,22,24.7,109
16:13.9,22,24.6,110
16:16.1,22,24.6,111
16:18.4,22,24.6,110
16:20.7,21.9,24.6,109
16:23.0,22,24.6,110
16:25.2,22,24.6,109
16:27.5,22,24.6,110
16:29.8,22,24.6,110
16:32.1,22,24.6,109
16:34.3,22,24.6,110
16:36.6,22,24.7,110
16:38.9,22,24.8,110
16:41.2,21.9,24.8,110
16:43.4,22,24.9,111
16:45.7,22,25,110
16:48.0,21.9,25.1,110
16:50.3,21.9,25.1,110
16:52.5,22,25.1,110
16:54.8,22,25.1,111
16:57.1,22,25.2,110
16:59.4,22,25.3,110
17:01.7,22,25.2,110
17:03.9,22,25,109
17:06.2,22,24.9,111
17:08.5,22,24.8,111
17:10.8,22,24.8,110
17:13.0,22,24.7,110
17:15.3,22,24.6,110
17:17.6,22,24.6,110
17:19.9,22,24.7,111
17:22.1,22,24.7,110
17:24.4,22,24.8,110
17:26.7,22,24.9,110
17:29.0,22,25,110
17:31.2,22,25,110
17:33.5,21.9,25,111
17:35.8,21.9,25,110
17:38.1,22,24.9,110
17:40.4,21.9,24.8,110
17:42.6,22,24.8,109
17:44.9,22,24.8,110
17:47.2,21.9,24.8,111
17:49.5,21.9,24.8,109
17:51.7,22,24.8,109
17:54.0,21.9,24.7,109
17:56.3,22,24.7,109
17:58.6,22,24.7,109
18:00.8,22,24.8,109
18:03.1,21.9,24.8,109
18:05.4,22,24.8,108
18:07.7,22,24.9,109
18:09.9,22,24.9,109
18:12.2,21.9,24.9,108
18:14.5,21.9,25,108
18:16.8,21.9,25,108
18:19.1,22,25,109
18:21.3,22,25,109
18:23.6,21.9,24.9,110
18:25.9,21.9,24.9,110
18:28.2,21.9,24.9,109
18:30.4,22,24.9,109
18:32.7,21.9,24.9,108
18:35.0,22,25,108
18:37.3,22,25,110
18:39.5,22,25,110
18:41.8,22,25,109
18:44.1,22,24.9,109
18:46.4,22,24.9,110
18:48.6,21.9,24.8,110
18:50.9,22,24.8,111
18:53.2,22,24.7,110
18:55.5,22,24.7,110
18:57.7,21.9,24.7,110
19:00.0,21.9,24.6,110
19:02.3,21.9,24.5,111
19:04.6,22,24.4,111
19:06.9,22,24.4,110
19:09.1,21.9,24.3,110
19:11.4,22,24.2,110
19:13.7,21.9,24.3,110
19:16.0,22,24.4,107
19:18.2,22,24.5,108
19:20.5,22,24.6,94
19:22.8,21.9,24.7,93
19:25.1,22,24.8,93
19:27.3,22,24.9,96
19:29.6,21.9,25,96
19:31.9,21.9,25,96
19:34.2,21.9,25,95
19:36.4,22,25.1,95
19:38.7,22,25.1,94
19:41.0,21.9,25.2,94
19:43.3,21.9,25.2,94
19:45.6,21.9,25.2,94
19:47.8,21.9,25.2,93
19:50.1,21.9,25.2,94
19:52.4,21.9,25.2,93
19:54.7,21.9,25.2,92
19:56.9,21.9,25.2,92
19:59.2,21.9,25.2,88
20:01.5,21.9,25.2,88
20:03.8,21.9,25.2,86
20:06.0,21.9,25.2,92
20:08.3,21.9,25.3,91
20:10.6,21.9,25.2,92
20:12.9,21.9,25.2,93
20:15.1,21.9,25.2,93
20:17.4,21.9,25.2,93
20:19.7,22,25.2,93
20:22.0,21.9,25.2,93
20:24.3,21.9,25.1,93
20:26.5,21.9,25.1,94
20:28.8,21.9,25,92
20:31.1,21.9,24.8,92
20:33.4,22,24.8,93
20:35.6,22,24.7,94
20:37.9,22,24.6,94
20:40.2,21.9,24.6,94
20:42.5,21.9,24.5,94
20:44.7,22,24.5,94
20:47.0,21.9,24.6,94
20:49.3,21.9,24.7,96
20:51.6,22,24.8,96
20:53.8,21.9,24.8,96
20:56.1,22,24.8,96
20:58.4,22,24.7,97
21:00.7,22,24.5,97
21:02.9,22,24.4,96
21:05.2,21.9,24.3,96
21:07.5,21.9,24.3,96
21:09.8,21.9,24.3,96
21:12.1,22,24.3,97
21:14.3,21.9,24.4,96
21:16.6,21.9,24.6,96
21:18.9,21.9,24.7,96
21:21.2,21.9,24.8,96
21:23.4,22,24.9,96
21:25.7,21.9,24.9,97
21:28.0,21.9,24.9,96
21:30.3,22,24.9,96
21:32.5,22,25.1,93
21:34.8,21.9,25.1,93
21:37.1,21.9,25,107
21:39.4,22,24.8,106
21:41.6,22,24.7,106
21:43.9,22,24.6,106
21:46.2,22,24.6,106
21:48.5,22,24.7,107
21:50.8,22,24.8,110
21:53.0,21.9,24.9,110
21:55.3,22,25,110
21:57.6,21.9,25.1,110
21:59.9,21.9,25.2,109
22:02.1,22,25.2,110
22:04.4,22,25.3,110
22:06.7,21.9,25.3,109
22:09.0,21.9,25.4,109
22:11.2,22,25.4,109
22:13.5,21.9,25.4,109
22:15.8,22,25.4,110
22:18.1,22,25.4,109
22:20.3,22,25.3,109
22:22.6,21.9,25.3,108
22:24.9,22,25.3,108
22:27.2,21.9,25.3,107
22:29.5,21.9,25.3,107
22:31.7,22,25.2,106
22:34.0,22,25.1,107
22:36.3,21.9,25.1,106
22:38.6,22,25.1,106
22:40.8,21.9,25.1,105
22:43.1,21.9,25.1,107
22:45.4,21.9,25.2,109
22:47.7,21.9,25.2,109
22:49.9,21.9,25.2,109
22:52.2,21.9,25.2,110
22:54.5,21.9,25.3,110
22:56.8,21.9,25.3,109
22:59.0,22,25.3,109
23:01.3,21.9,25.3,109
23:03.6,21.9,25.3,109
23:05.9,21.9,25.3,110
23:08.2,21.9,25.3,109
23:10.4,21.9,25.3,109
23:12.7,21.9,25.4,108
23:15.0,21.9,25.4,109
23:17.3,21.9,25.4,110
23:19.5,21.9,25.3,109
23:21.8,21.9,25.3,109
23:24.1,21.9,25.3,109
23:26.4,21.9,25.2,108
23:28.6,21.9,25.1,109
23:30.9,21.9,24.9,108
23:33.2,21.9,24.7,106
23:35.5,21.9,24.6,102
23:37.7,21.9,24.6,105
23:40.0,21.9,24.6,108
23:42.3,21.9,24.7,109
23:44.6,21.9,24.7,108
23:46.9,21.9,24.8,109
23:49.1,21.9,24.8,107
23:51.4,21.9,24.9,107
23:53.7,21.9,25,107
23:56.0,21.9,25,107
23:58.2,21.9,25,107
24:00.5,21.9,25,107
24:02.8,21.9,25.1,107
24:05.1,21.9,25.1,107
24:07.3,21.9,25,106
24:09.6,21.9,25,107
24:11.9,21.9,25,108
24:14.2,21.9,24.9,107
24:16.4,21.9,24.9,107
24:18.7,21.9,24.8,108
24:21.0,21.9,24.8,107
24:23.3,21.9,24.8,107
24:25.6,21.9,24.8,107
24:27.8,21.9,24.8,107
24:30.1,21.9,24.9,107
24:32.4,22,24.9,108
24:34.7,21.9,25,108
24:36.9,21.9,25,106
24:39.2,21.9,25,107
24:41.5,21.9,25.1,106
24:43.8,21.9,25.1,108
24:46.0,22,25.1,108
24:48.3,22,25.1,107
24:50.6,21.9,25.1,108
24:52.9,22,25.1,108
24:55.1,21.9,25.1,107
24:57.4,22,25,107
24:59.7,21.9,25,107
25:02.0,21.9,25,107
25:04.3,21.9,24.9,107
25:06.5,22,24.9,106
25:08.8,22,24.9,106
25:11.1,21.9,24.9,106
25:13.4,22,24.9,104
25:15.6,21.9,24.8,106
25:17.9,22,24.7,105
25:20.2,22,24.7,105
25:22.5,21.9,24.6,105
25:24.7,22,24.6,100
25:27.0,22,24.6,106
25:29.3,22,24.6,107
25:31.6,22,24.6,105
25:33.8,22,24.6,105
25:36.1,21.9,24.6,106
25:38.4,22,24.6,103
25:40.7,21.9,24.6,86
25:43.0,22,24.7,102
25:45.2,22,24.7,105
25:47.5,21.9,24.6,105
25:49.8,22,24.6,106
25:52.1,21.9,24.4,106
25:54.3,22,24.3,107
25:56.6,21.9,24.2,106
25:58.9,22,24.1,106
26:01.2,21.9,24,105
26:03.4,22,24,106
26:05.7,22,24,106
26:08.0,21.9,23.9,95
26:10.3,22,23.9,94
26:12.5,21.9,23.8,95
26:14.8,21.9,23.8,95
26:17.1,21.9,23.8,94
26:19.4,21.9,23.8,95
26:21.7,21.9,23.8,96
26:23.9,21.9,23.9,107
26:26.2,21.9,23.9,109
26:28.5,21.9,24.1,109
26:30.8,21.9,24.2,108
26:33.0,21.9,24.4,108
26:35.3,21.9,24.5,108
26:37.6,21.9,24.5,108
26:39.9,21.9,24.6,109
26:42.1,21.9,24.5,109
26:44.4,21.9,24.5,108
26:46.7,21.9,24.6,108
26:49.0,21.9,24.6,107
26:51.2,21.9,24.7,109
26:53.5,21.9,24.8,109
26:55.8,21.9,24.8,108
26:58.1,21.9,24.8,96
27:00.3,21.9,24.8,95
27:02.6,21.9,24.8,94
27:04.9,21.9,24.9,95
27:07.2,21.9,24.9,94
27:09.5,21.9,24.9,93
27:11.7,21.9,24.9,94
27:14.0,21.9,24.9,92
27:16.3,21.9,24.9,93
27:18.6,21.9,24.9,93
27:20.8,21.9,24.9,93
27:23.1,21.9,25,93
27:25.4,21.9,25,93
27:27.7,21.9,25,92
27:29.9,21.9,25,92
27:32.2,21.9,25,92
27:34.5,21.9,25,92
27:36.8,21.9,25,93
27:39.0,21.9,25,93
27:41.3,21.9,25,92
27:43.6,21.9,25,93
27:45.9,21.9,25.1,92
27:48.2,21.9,25.2,92
27:50.4,21.9,25.3,93
27:52.7,21.9,25.3,92
27:55.0,21.9,25.4,92
27:57.3,21.9,25.4,91
27:59.5,21.9,25.4,92
28:01.8,21.9,25.4,91
28:04.1,21.9,25.4,91
28:06.4,21.9,25.4,92
28:08.6,21.9,25.4,91
28:10.9,21.9,25.4,92
28:13.2,21.9,25.5,93
28:15.5,21.9,25.4,90
28:17.7,21.9,25.4,92
28:20.0,21.9,25.3,92
28:22.3,21.9,25.3,92
28:24.6,21.9,25.2,92
28:26.9,21.9,25.1,92
28:29.1,21.9,25,92
28:31.4,21.9,24.9,90
28:33.7,21.9,25,91
28:36.0,21.9,25.1,92
28:38.2,21.9,25.1,92
28:40.5,21.9,25.1,92
28:42.8,21.9,25.1,91
28:45.1,21.9,25.1,91
28:47.3,21.9,25.1,93
28:49.6,21.9,25.1,91
28:51.9,21.9,25,92
28:54.2,21.9,24.9,91
28:56.4,21.9,24.8,91
28:58.7,21.9,24.8,91
29:01.0,21.9,24.7,92
29:03.3,21.9,24.7,92
29:05.6,21.9,24.6,93
29:07.8,21.9,24.6,92
29:10.1,21.9,24.6,92
29:12.4,21.9,24.5,92
29:14.7,21.9,24.4,92
29:16.9,21.9,24.4,94
29:19.2,21.9,24.4,92
29:21.5,21.9,24.4,91
29:23.8,21.9,24.3,91
29:26.0,21.9,24.2,91
29:28.3,21.9,24.2,92
29:30.6,21.9,24.2,92
29:32.9,21.9,24.2,91
29:35.1,21.9,24.2,90
29:37.4,21.9,24.1,90
29:39.7,21.9,24.1,90
29:42.0,21.9,24.1,91
29:44.2,21.9,24.1,92
29:46.5,21.9,24.1,91
29:48.8,21.9,24.1,90
29:51.1,21.9,24.1,90
29:53.4,21.9,24.1,92
29:55.6,21.9,24.1,92
29:57.9,21.9,24.1,92
30:00.2,21.9,24,92
30:02.5,21.9,24,90
30:04.7,21.9,23.9,92
30:07.0,21.8,23.8,91
30:09.3,21.9,23.9,90
30:11.6,21.9,23.9,93
30:13.8,21.9,24,92
30:16.1,21.9,24.1,91
30:18.4,21.9,24.2,91
30:20.7,21.9,24.3,90
30:22.9,21.9,24.4,90
30:25.2,21.8,24.3,91
30:27.5,21.8,24.3,90
30:29.8,21.8,24.3,90
30:32.1,21.9,24.4,90
30:34.3,21.9,24.4,91
30:36.6,21.9,24.4,91
30:38.9,21.9,24.4,92
30:41.2,21.9,24.5,91
30:43.4,21.9,24.6,91
30:45.7,21.8,24.6,91
30:48.0,21.9,24.7,90
30:50.3,21.9,24.8,86
30:52.5,21.8,24.7,92
30:54.8,21.9,24.8,94
30:57.1,21.9,24.8,94
30:59.4,21.9,24.8,94
31:01.6,21.8,24.7,94
31:03.9,21.9,24.7,106
31:06.2,21.9,24.6,105
31:08.5,21.9,24.6,98
31:10.7,21.9,24.6,92
31:13.0,21.9,24.5,94
31:15.3,21.9,24.5,94
31:17.6,21.9,24.5,95
31:19.9,21.9,24.5,94
31:22.1,21.9,24.5,94
31:24.4,21.9,24.5,94
31:26.7,21.9,24.5,93
31:29.0,21.9,24.4,94
31:31.2,21.9,24.4,94
31:33.5,21.8,24.4,93
31:35.8,21.8,24.4,93
31:38.1,21.9,24.5,94
31:40.3,21.9,24.6,94
31:42.6,21.8,24.5,93
31:44.9,21.9,24.7,94
31:47.2,21.9,24.7,94
31:49.4,21.9,24.7,93
31:51.7,21.9,24.7,93
31:54.0,21.9,24.7,93
31:56.3,21.9,24.7,95
31:58.6,21.8,24.6,94
32:00.8,21.8,24.6,105
32:03.1,21.9,24.8,94
32:05.4,21.8,24.7,94
32:07.7,21.9,24.8,94
32:09.9,21.8,24.7,95
32:12.2,21.9,24.8,94
32:14.5,21.8,24.7,94
32:16.8,21.8,24.7,93
32:19.0,21.9,24.7,94
32:21.3,21.9,24.7,94
32:23.6,21.9,24.6,94
32:25.9,21.9,24.6,93
32:28.1,21.9,24.6,92
32:30.4,21.9,24.5,88
32:32.7,21.9,24.4,91
32:35.0,21.8,24.3,89
32:37.3,21.9,24.3,92
32:39.5,21.8,24.2,90
32:41.8,21.9,24.2,91
32:44.1,21.9,24.2,92
32:46.4,21.9,24.2,92
32:48.6,21.9,24.2,92
32:50.9,21.8,24.2,92
32:53.2,21.9,24.3,92
32:55.5,21.9,24.4,92
32:57.7,21.9,24.5,91
33:00.0,21.8,24.5,90
33:02.3,21.9,24.6,92
33:04.6,21.9,24.7,92
33:06.8,21.9,24.7,91
33:09.1,21.9,24.8,92
33:11.4,21.8,24.8,92
33:13.7,21.8,24.8,92
33:16.0,21.9,24.7,92
33:18.2,21.9,24.5,92
